Species,Genotype,Replicate,Genotype_Replicate,Treatment,Photo_Number,Random_Number,Measurement,Result
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.403011733
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.539563901
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.528800904
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.389531782
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.427865384
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.588017337
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.52671511
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.470334203
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.534692072
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.464016729
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.363743332
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.505803972
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.434173455
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.625083389
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.55806634
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.595375281
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.609977005
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.480916515
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.530430281
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.606640872
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.744672639
Ofav,Red,1,Red1,IDS,,,Zooxarea,0.213488628
Ofav,Red,2,Red2,IDS,1,8,Exopercent,0.230769231
Ofav,Red,2,Red2,IDS,1,,Gastrosep,49.342
Ofav,Red,2,Red2,IDS,2,6,Exopercent,0
Ofav,Red,2,Red2,IDS,2,,Gastrosep,0
Ofav,Red,2,Red2,IDS,3,7,Exopercent,0
Ofav,Red,2,Red2,IDS,3,,Gastrosep,32.923
Ofav,Red,2,Red2,IDS,4,9,Exopercent,0.2
Ofav,Red,2,Red2,IDS,4,,Gastrosep,0
Ofav,Red,2,Red2,IDS,5,4,Exopercent,0.2
Ofav,Red,2,Red2,IDS,5,,Gastrosep,37.701
Ofav,Red,2,Red2,IDS,6,8,Exopercent,0.5
Ofav,Red,2,Red2,IDS,6,,Gastrosep,44.903
Ofav,Red,2,Red2,IDS,7,9,Exopercent,0.130434783
Ofav,Red,2,Red2,IDS,7,,Gastrosep,0
Ofav,Red,2,Red2,IDS,8,12,Exopercent,0
Ofav,Red,2,Red2,IDS,8,,Gastrosep,0
Ofav,Red,2,Red2,IDS,9,11,Exopercent,0.5
Ofav,Red,2,Red2,IDS,9,,Gastrosep,0
Ofav,Red,2,Red2,IDS,10,6,Exopercent,0.24
Ofav,Red,2,Red2,IDS,10,,Gastrosep,NA
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.562753331
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.260043721
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.411921028
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.608981571
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.549142377
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.659824844
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.548233233
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.586166905
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.540556619
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.601583291
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.596778384
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.630528477
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.498186594
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.63697026
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.437966193
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.675342227
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.565792031
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.499798367
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.591830924
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.654678218
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.606421104
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.138802578
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.270059843
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.333626357
Ofav,Red,2,Red2,IDS,,,Zooxarea,0.390047935
Ofav,Red,3,Red3,IDS,1,4,Exopercent,0
Ofav,Red,3,Red3,IDS,1,,Gastrosep,NA
Ofav,Red,3,Red3,IDS,2,12,Exopercent,0
Ofav,Red,3,Red3,IDS,2,,Gastrosep,0
Ofav,Red,3,Red3,IDS,3,10,Exopercent,0.090909091
Ofav,Red,3,Red3,IDS,3,,Gastrosep,0
Ofav,Red,3,Red3,IDS,4,2,Exopercent,0
Ofav,Red,3,Red3,IDS,4,,Gastrosep,30.461
Ofav,Red,3,Red3,IDS,5,10,Exopercent,0.333333333
Ofav,Red,3,Red3,IDS,5,,Gastrosep,42.916
Ofav,Red,3,Red3,IDS,6,6,Exopercent,0.428571429
Ofav,Red,3,Red3,IDS,6,,Gastrosep,24.681
Ofav,Red,3,Red3,IDS,7,5,Exopercent,0.125
Ofav,Red,3,Red3,IDS,7,,Gastrosep,33.412
Ofav,Red,3,Red3,IDS,8,7,Exopercent,0.75
Ofav,Red,3,Red3,IDS,8,,Gastrosep,13.199
Ofav,Red,3,Red3,IDS,9,3,Exopercent,0
Ofav,Red,3,Red3,IDS,9,,Gastrosep,42.63
Ofav,Red,3,Red3,IDS,10,11,Exopercent,0
Ofav,Red,3,Red3,IDS,10,,Gastrosep,0
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.48533825
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.588910887
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.449051762
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.490697502
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.493758831
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.550020776
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.501144766
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.420585347
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.52478551
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.47929247
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.555216569
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.47360366
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.606326483
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.403364299
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.489226748
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.523724424
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.523806436
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.401924019
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.553075897
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.548769474
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.502944509
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.260622399
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.62440688
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.544705481
Ofav,Red,3,Red3,IDS,,,Zooxarea,0.48302064
Ofav,Yellow,1,Yellow1,IDS,1,4,Exopercent,0.333333333
Ofav,Yellow,1,Yellow1,IDS,1,,Gastrosep,23.549
Ofav,Yellow,1,Yellow1,IDS,2,11,Exopercent,0
Ofav,Yellow,1,Yellow1,IDS,2,,Gastrosep,NA
Ofav,Yellow,1,Yellow1,IDS,3,1,Exopercent,0
Ofav,Yellow,1,Yellow1,IDS,3,,Gastrosep,30.862
Ofav,Yellow,1,Yellow1,IDS,4,9,Exopercent,0.666666667
Ofav,Yellow,1,Yellow1,IDS,4,,Gastrosep,37.093
Ofav,Yellow,1,Yellow1,IDS,5,6,Exopercent,0
Ofav,Yellow,1,Yellow1,IDS,5,,Gastrosep,0
Ofav,Yellow,1,Yellow1,IDS,6,7,Exopercent,0
Ofav,Yellow,1,Yellow1,IDS,6,,Gastrosep,0
Ofav,Yellow,1,Yellow1,IDS,7,11,Exopercent,0
Ofav,Yellow,1,Yellow1,IDS,7,,Gastrosep,0
Ofav,Yellow,1,Yellow1,IDS,8,3,Exopercent,0
Ofav,Yellow,1,Yellow1,IDS,8,,Gastrosep,18.356
Ofav,Yellow,1,Yellow1,IDS,9,6,Exopercent,0
Ofav,Yellow,1,Yellow1,IDS,9,,Gastrosep,16.034
Ofav,Yellow,1,Yellow1,IDS,10,10,Exopercent,0
Ofav,Yellow,1,Yellow1,IDS,10,,Gastrosep,0
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.388243953
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.462481036
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.573660923
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.58684182
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.737903226
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.50889374
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.562393338
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.654869252
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.641566605
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.500556842
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.357953532
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.545369055
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.583467553
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.502541537
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.595544338
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.533284587
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.372391751
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.422294782
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.657418011
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.607321632
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.41229544
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.339199448
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.532220664
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.539801928
Ofav,Yellow,1,Yellow1,IDS,,,Zooxarea,0.549863009
